datetime,SDNN,RMSSD,NN50,PNN50,HRmax - HRmin,VLF Power,LF Power,HF Power,LFPeak/HFPeak,LF/HF,SDANN 24h,ASDNN 24h,Prediction
2020-02-19 01:18:26,34.687883677625386,30.952851360202043,23,6.460674157303371,5.88000000000001,206.6702255530377,98.139890415238,190.54964752268037,0.16205533596837945,0.5150358013837669,101.81226008610328,71.66764632198095,[127.18032]
2020-02-19 01:23:26,27.27730308315118,27.68401505321556,12,3.32409972299169,3.430000000000007,212.442074653365,114.3840728780896,140.46171681538385,0.15298507462686567,0.8143434059575859,101.99631147025475,71.55686954485718,[126.68891]
2020-02-19 01:28:26,27.6070975380057,28.547653887348577,17,4.545454545454546,1.3999999999999915,246.56668776700232,141.21584192553604,152.02886716234576,0.15355805243445692,0.9288751837816241,102.77794175789089,71.45228565983668,[124.84443]
2020-02-19 01:33:27,62.55451320685238,31.431041899400086,17,4.885057471264368,13.930000000000007,916.2882336061895,282.73223827034695,170.9636644366102,0.15355805243445692,1.6537563066518046,103.11656952839974,71.43902942774683,[127.66519]
2020-02-19 01:38:26,68.1950636788965,36.489089673019045,46,14.330218068535824,10.649999999999991,1762.8969070056178,1137.7577823234155,341.68181156299573,0.15073529411764705,3.329875175733923,103.15936445517956,71.33144700895957,[96.109924]
2020-02-19 01:43:27,39.38171515028156,34.42893183057548,41,11.420612813370473,5.0,352.19482588732643,161.79212445061353,396.0122898230171,0.1553030303030303,0.40855329142163865,104.14812894836108,71.28950472724452,[127.80719]
2020-02-19 01:48:26,35.57038892794836,33.30669939448552,32,8.938547486033519,2.660000000000011,369.2738603806086,177.657304358315,349.2645728860532,0.15073529411764705,0.5086611072239362,105.66942244842349,71.25868094579312,[122.67177]
2020-02-19 01:53:26,35.45677170126432,33.173000514575946,34,9.497206703910614,2.969999999999999,445.2858178412038,184.4549435186196,412.93503479171716,0.155893536121673,0.4466924043188972,106.49095938369915,70.72877245792847,[122.81085]
2020-02-19 01:58:26,34.09740660667397,30.212381222407213,18,4.891304347826087,2.5,241.81902191844168,342.4620614629861,329.01120017535936,0.15413533834586465,1.040882685089315,108.14158106932096,70.64345814880649,[113.171005]
2020-02-19 02:03:26,31.743511834433505,30.80121207388935,21,5.706521739130435,4.25,245.7103343592049,145.15486127737358,336.6826233845779,0.1524163568773234,0.43113261925480934,109.15924157874048,70.433003539485,[122.869156]
